#Name   JD    P   sP    PA[deg]  sPA[deg]   q        sq       u        su   x0    y0    x1   y1   x2    y2    x3    y3
Mark_1          2460508.28295   0.00507   0.00170   76.83   10.42 -0.00454  0.00170  0.00225  0.00167  1029.71  1083.91  1030.15   984.53  1078.14  1028.90   978.80  1028.60
Mark_1          2460508.28326   0.00819   0.00168   68.36    6.07 -0.00596  0.00170  0.00561  0.00167  1030.33  1084.08  1030.62   984.74  1078.81  1029.00   979.48  1028.74
Mark_1          2460508.28358   0.01042   0.00168   66.33    4.71 -0.00706  0.00170  0.00767  0.00167  1030.76  1084.45  1030.97   984.98  1079.36  1029.41   979.95  1029.22
Mark_3          2460426.43605   0.00571   0.00227  -14.45   12.81  0.00500  0.00229 -0.00276  0.00221  1028.05  1080.88  1028.74   981.50  1073.34  1026.43   973.91  1026.13
Mark_3          2460426.43630   0.00404   0.00240   19.18   22.08  0.00317  0.00243  0.00251  0.00235  1027.04  1080.38  1027.69   981.05  1072.49  1025.43   973.10  1024.93
Mark_3          2460426.43654   0.00350   0.00230  -70.21   25.86 -0.00269  0.00234 -0.00223  0.00224  1028.18  1080.00  1028.81   980.68  1073.15  1025.42   973.54  1024.95
Mark_3          2460426.43678   0.00436   0.00237   87.96   19.40 -0.00435  0.00237  0.00031  0.00229  1027.80  1080.56  1028.46   981.11  1073.12  1025.66   973.53  1025.15
Mark_3          2460426.43703   0.00267   0.00239   86.84   61.44 -0.00265  0.00239  0.00029  0.00233  1027.77  1080.08  1028.41   980.70  1073.54  1025.69   974.04  1025.07
Mark_3          2460426.43727   0.00607   0.00226   47.62   11.80 -0.00055  0.00233  0.00604  0.00226  1027.81  1081.89  1028.35   982.50  1073.29  1027.16   973.93  1026.77
Mark_3          2460426.43751   0.00477   0.00227   11.69   16.16  0.00438  0.00228  0.00189  0.00223  1026.75  1080.98  1027.38   981.61  1072.70  1026.60   973.30  1026.01
Mark_3          2460426.43775   0.00534   0.00221  -46.46   13.49 -0.00027  0.00228 -0.00533  0.00221  1026.67  1081.44  1027.24   981.95  1072.79  1026.76   973.20  1026.24
Mark_4          2460426.43885   0.00739   0.00331   73.48   14.93 -0.00619  0.00335  0.00403  0.00322  1029.07  1077.79  1029.72   978.23  1073.90  1023.87   974.62  1022.99
Mark_4          2460426.43918   0.00608   0.00301  -36.73   17.05  0.00173  0.00305 -0.00583  0.00301  1027.71  1077.53  1028.42   977.70  1073.45  1022.95   974.15  1022.41
Mark_4          2460426.43950   0.00392   0.00273  -78.08   28.32 -0.00358  0.00274 -0.00158  0.00267  1030.79  1079.59  1031.42   980.21  1076.40  1025.36   977.03  1024.96
Mark_4          2460426.43983   0.00548   0.00292   41.42   18.86  0.00068  0.00300  0.00543  0.00292  1030.73  1078.71  1031.49   979.39  1076.30  1024.13   976.91  1023.72
Mark_4          2460426.44015   0.00684   0.00330   79.16   16.47 -0.00636  0.00332  0.00253  0.00321  1029.85  1078.10  1030.70   978.68  1075.33  1024.09   976.18  1023.42
Mark_4          2460426.44047   0.00640   0.00287  -67.11   14.94 -0.00446  0.00291 -0.00459  0.00284  1030.40  1078.92  1030.96   979.55  1075.81  1024.51   976.30  1024.06
Mark_4          2460426.44080   0.01002   0.00293  -83.31    8.90 -0.00975  0.00294 -0.00232  0.00281  1030.15  1078.34  1030.76   978.94  1075.06  1023.86   975.77  1023.39
Mark_4          2460426.44112   0.00100   0.00287   43.19   61.44  0.00006  0.00299  0.00100  0.00287  1030.29  1078.13  1030.80   978.65  1075.92  1023.57   976.67  1023.04
Mark_5          2460426.43302   0.00737   0.00331  -11.81   14.93  0.00676  0.00331 -0.00295  0.00328  1029.55  1079.20  1030.23   979.90  1075.23  1024.81   975.90  1024.60
Mark_5          2460426.43332   0.00586   0.00329  -10.36   20.35  0.00548  0.00332 -0.00207  0.00308  1028.92  1077.64  1029.44   978.21  1074.53  1023.06   975.23  1022.71
Mark_5          2460426.43362   0.00518   0.00281  -53.20   19.34 -0.00146  0.00300 -0.00497  0.00279  1028.13  1078.76  1028.63   979.37  1073.19  1023.98   973.46  1023.67
Mark_5          2460426.43392   0.00617   0.00281    0.80   15.19  0.00617  0.00281  0.00017  0.00261  1029.02  1079.27  1029.56   979.86  1074.43  1024.67   974.99  1024.11
Mark_5          2460426.43422   0.00364   0.00298    4.29   61.44  0.00359  0.00299  0.00054  0.00278  1028.26  1078.89  1028.86   979.43  1073.87  1024.46   974.45  1024.00
Mark_5          2460426.43453   0.00327   0.00290   36.61   61.44  0.00094  0.00310  0.00313  0.00288  1027.05  1078.32  1027.70   978.79  1073.12  1023.78   973.68  1023.08
Mark_5          2460426.43483   0.01363   0.00376  -16.43    8.33  0.01145  0.00378 -0.00740  0.00371  1029.22  1078.46  1029.94   979.07  1074.56  1024.18   975.14  1023.56
Mark_5          2460426.43513   0.00919   0.00372    8.36   13.11  0.00880  0.00376  0.00264  0.00335  1029.13  1079.27  1029.63   979.76  1074.24  1024.36   974.82  1023.84
Mark_7          2460461.37635   0.00461   0.00121   34.30    7.87  0.00168  0.00123  0.00429  0.00120  1028.08  1084.59  1028.49   985.16  1074.28  1030.11   974.82  1029.85
Mark_7          2460461.37660   0.00445   0.00121   22.04    8.22  0.00320  0.00122  0.00310  0.00120  1027.83  1084.20  1028.19   984.74  1074.09  1029.74   974.63  1029.46
Mark_7          2460461.37682   0.00353   0.00121   30.67   10.64  0.00169  0.00122  0.00310  0.00120  1026.72  1083.66  1027.09   984.22  1073.02  1029.14   973.53  1028.87
Mark_7          2460461.37705   0.00077   0.00122  -63.67   61.44 -0.00046  0.00124 -0.00061  0.00120  1026.37  1082.97  1026.70   983.44  1072.66  1028.42   973.18  1028.18
Mark_7          2460461.37729   0.00217   0.00123    8.43   20.58  0.00208  0.00123  0.00063  0.00120  1026.17  1082.40  1026.46   983.02  1072.38  1027.98   973.00  1027.67
Mark_7          2460461.37752   0.00362   0.00122   21.12   10.49  0.00268  0.00123  0.00243  0.00120  1025.75  1081.75  1026.11   982.30  1072.09  1027.21   972.59  1026.96
Mark_7          2460461.37775   0.00294   0.00122   19.78   13.51  0.00227  0.00123  0.00187  0.00121  1024.23  1080.85  1024.56   981.38  1070.54  1026.38   971.00  1026.09
Mark_7          2460461.37799   0.00463   0.00124    0.23    8.05  0.00463  0.00124  0.00004  0.00121  1029.15  1080.44  1029.44   980.92  1075.35  1025.87   975.89  1025.61
Mark_8          2460426.41698   0.00893   0.00259   -4.83    8.81  0.00881  0.00259 -0.00150  0.00250  1030.27  1079.21  1030.92   979.70  1075.19  1024.44   975.81  1023.89
Mark_8          2460426.41730   0.00802   0.00264    4.74   10.20  0.00791  0.00264  0.00132  0.00256  1029.13  1078.66  1029.71   979.18  1074.45  1024.11   974.90  1023.58
Mark_8          2460426.41763   0.00578   0.00264  -19.07   15.31  0.00455  0.00268 -0.00357  0.00258  1029.80  1078.03  1030.37   978.42  1074.71  1023.44   975.46  1022.85
Mark_8          2460426.41804   0.00769   0.00265  -41.44   10.76  0.00095  0.00273 -0.00763  0.00265  1029.44  1078.32  1030.06   978.92  1074.80  1023.63   975.25  1023.11
Mark_8          2460426.41852   0.05515   0.00290  -42.94    1.51  0.00396  0.00287 -0.05501  0.00290  1030.45  1078.27  1034.36   978.76  1075.97  1023.54   976.47  1023.29
Mark_8          2460426.41884   0.00959   0.00276    9.40    8.73  0.00908  0.00277  0.00309  0.00266  1029.54  1078.50  1030.12   979.22  1075.06  1023.86   975.70  1023.27
Mark_8          2460426.41917   0.00832   0.00270  -32.02   10.03  0.00364  0.00280 -0.00748  0.00268  1028.87  1078.56  1029.47   979.19  1074.67  1023.75   975.45  1023.24
Mark_8          2460426.41963   0.00676   0.00277  -11.04   13.30  0.00626  0.00279 -0.00254  0.00266  1030.06  1077.94  1030.70   978.67  1075.20  1023.25   975.68  1022.64
Mark_9          2460426.42082   0.00595   0.00273   -5.46   15.39  0.00584  0.00273 -0.00113  0.00264  1029.13  1079.69  1029.77   980.28  1074.13  1024.89   974.74  1024.51
Mark_9          2460426.42111   0.00098   0.00259  -77.54   61.44 -0.00089  0.00261 -0.00041  0.00250  1028.98  1079.81  1029.54   980.36  1073.97  1025.30   974.65  1024.95
Mark_9          2460426.42140   0.00981   0.00255  -30.15    7.82  0.00486  0.00262 -0.00852  0.00253  1029.11  1081.68  1029.58   982.32  1074.81  1027.11   975.59  1026.65
Mark_9          2460426.42169   0.00818   0.00259  -10.61    9.76  0.00763  0.00261 -0.00296  0.00249  1028.82  1079.00  1029.39   979.66  1074.52  1024.30   975.00  1023.86
Mark_9          2460426.42222   0.00521   0.00252  -18.42   16.47  0.00417  0.00255 -0.00313  0.00245  1028.67  1080.07  1029.22   980.78  1074.03  1025.22   974.63  1024.84
Mark_9          2460426.42251   0.00735   0.00240  -28.73   10.12  0.00395  0.00247 -0.00620  0.00237  1027.97  1080.14  1028.51   980.68  1073.46  1025.65   974.00  1025.13
Mark_9          2460426.42307   0.00341   0.00279  -15.95   61.44  0.00289  0.00281 -0.00180  0.00273  1028.42  1081.04  1028.96   981.74  1073.52  1026.73   974.56  1026.22
Mark_9          2460426.42336   0.00480   0.00265  -23.90   19.87  0.00322  0.00270 -0.00355  0.00260  1029.26  1081.81  1029.95   982.37  1074.54  1026.78   974.97  1026.09
Mark_10         2460459.30337   0.01288   0.00221   61.93    5.01 -0.00718  0.00226  0.01070  0.00218  1029.92  1080.22  1030.32   980.75  1075.95  1025.46   976.63  1025.18
Mark_10         2460459.30362   0.00717   0.00218   63.49    9.33 -0.00431  0.00224  0.00573  0.00215  1030.57  1079.95  1030.99   980.41  1076.94  1025.44   977.62  1025.13
Mark_10         2460459.30388   0.01299   0.00219   52.17    4.93 -0.00322  0.00225  0.01259  0.00219  1030.67  1080.05  1031.05   980.59  1076.26  1025.55   976.86  1025.28
Mark_10         2460459.30413   0.00935   0.00220   69.91    7.00 -0.00714  0.00223  0.00603  0.00216  1030.78  1080.41  1031.20   980.93  1076.48  1026.05   977.08  1025.75
Mark_10         2460459.30439   0.00799   0.00221   73.30    8.36 -0.00667  0.00223  0.00440  0.00217  1029.27  1080.27  1029.68   980.84  1074.87  1026.06   975.48  1025.74
Mark_10         2460459.30464   0.01184   0.00217   52.00    5.37 -0.00286  0.00224  0.01149  0.00216  1030.44  1079.88  1030.79   980.48  1076.67  1025.32   977.31  1024.99
Mark_12         2460426.35190   0.01486   0.00293  -81.38    5.81 -0.01419  0.00294 -0.00441  0.00282  1029.33  1076.21  1030.06   976.77  1074.85  1023.75   975.39  1020.38
Mark_12         2460426.35215   0.01292   0.00313  -87.65    7.24 -0.01288  0.00313 -0.00106  0.00303  1029.45  1074.80  1030.09   975.53  1073.84  1021.82   974.86  1019.21
Mark_12         2460426.35241   0.00812   0.00286    5.59   11.03  0.00797  0.00286  0.00157  0.00274  1028.68  1073.74  1029.29   974.29  1073.42  1018.95   973.94  1018.42
Mark_12         2460426.35266   0.00964   0.00277    2.22    8.73  0.00962  0.00277  0.00075  0.00267  1028.18  1076.77  1028.82   977.32  1073.44  1021.77   973.60  1021.23
Mark_12         2460426.35292   0.01112   0.00269    3.89    7.22  0.01102  0.00269  0.00151  0.00261  1027.14  1075.37  1027.26   975.95  1072.56  1021.36   973.08  1020.68
Mark_12         2460426.35317   0.01324   0.00268   -7.96    5.96  0.01273  0.00268 -0.00363  0.00261  1030.64  1081.97  1031.19   982.46  1075.64  1027.20   975.96  1026.76
Mark_12         2460426.35343   0.02877   0.00293   -4.57    2.94  0.02840  0.00293 -0.00457  0.00280  1031.23  1081.30  1032.06   982.22  1076.02  1026.62   976.26  1028.75
Mark_13         2460432.30282   0.01268   0.00468  -13.81   11.68  0.01124  0.00470 -0.00588  0.00460  1029.00  1078.98  1029.60   979.48  1075.93  1024.26   976.51  1023.74
Mark_13         2460432.30311   0.01410   0.00726  -14.18   17.98  0.01240  0.00727 -0.00670  0.00724  1028.42  1078.83  1029.09   979.33  1075.56  1024.08   976.17  1023.49
Mark_13         2460432.30340   0.02151   0.00526   12.45    7.30  0.01951  0.00526  0.00906  0.00525  1028.23  1079.36  1028.85   979.85  1075.26  1024.55   975.85  1024.05
Mark_13         2460432.30369   0.01989   0.00640   20.37    9.93  0.01507  0.00642  0.01298  0.00637  1028.60  1078.48  1029.28   978.99  1075.65  1023.90   976.21  1023.32
Mark_13         2460432.30398   0.00391   0.00589  -40.14   61.44  0.00066  0.00599 -0.00386  0.00589  1029.79  1079.24  1030.41   979.73  1076.72  1024.40   977.39  1023.93
Mark_13         2460432.30427   0.01514   0.00464   12.60    9.39  0.01370  0.00466  0.00645  0.00458  1029.21  1078.83  1029.78   979.26  1076.14  1024.00   976.79  1023.44
Mark_13         2460432.30456   0.01155   0.00477    2.25   13.44  0.01151  0.00477  0.00091  0.00467  1028.94  1079.13  1029.47   979.72  1076.09  1024.34   976.69  1023.78
Mark_13         2460432.30485   0.01214   0.00495  -11.13   13.21  0.01124  0.00496 -0.00460  0.00491  1028.61  1078.92  1029.25   979.42  1075.53  1024.29   976.18  1023.74
Mark_13         2460432.30514   0.01137   0.00347    3.53    9.36  0.01128  0.00348  0.00140  0.00342  1028.74  1078.59  1029.35   979.14  1075.71  1023.87   976.38  1023.37
Mark_13         2460432.30543   0.00684   0.00400  -31.36   21.58  0.00313  0.00406 -0.00608  0.00398  1028.84  1078.95  1029.40   979.38  1075.89  1024.32   976.41  1023.77
Mark_14         2460459.34591   0.00334   0.00218   -6.30   25.52  0.00326  0.00218 -0.00073  0.00212  1031.88  1082.15  1032.29   982.72  1077.72  1027.66   978.31  1027.26
Mark_14         2460459.34617   0.00584   0.00216   -2.43   11.73  0.00582  0.00216 -0.00050  0.00211  1030.98  1081.41  1031.45   982.05  1077.00  1026.74   977.63  1026.44
Mark_14         2460459.34644   0.00817   0.00218   17.27    8.02  0.00673  0.00220  0.00463  0.00213  1029.65  1080.73  1030.07   981.31  1075.76  1026.14   976.35  1025.85
Mark_14         2460459.34669   0.02385   0.00220    5.73    2.66  0.02337  0.00221  0.00474  0.00212  1029.70  1084.00  1030.08   984.60  1075.62  1029.36   978.75  1025.91
Mark_14         2460459.34694   0.00189   0.00214   25.26   61.44  0.00120  0.00218  0.00146  0.00211  1031.10  1083.82  1031.46   984.45  1077.36  1029.09   978.02  1028.83
Mark_14         2460459.34720   0.00575   0.00215   25.40   11.88  0.00364  0.00218  0.00446  0.00214  1031.05  1082.90  1031.40   983.38  1077.09  1028.30   977.77  1028.01
Mark_14         2460459.34745   0.00349   0.00214   32.65   23.15  0.00146  0.00217  0.00317  0.00213  1030.11  1082.36  1030.52   982.93  1076.10  1027.52   976.75  1027.19
Mark_14         2460459.34771   0.00825   0.00216   21.58    7.87  0.00601  0.00218  0.00564  0.00214  1029.59  1081.75  1030.00   982.31  1075.72  1027.23   976.38  1026.88
Mark_14         2460459.34803   0.00290   0.00216   20.26   61.44  0.00221  0.00219  0.00189  0.00212  1031.31  1080.78  1031.71   981.35  1077.41  1026.09   978.03  1025.80
Mark_14         2460459.34829   0.00460   0.00219   -7.54   16.15  0.00444  0.00219 -0.00120  0.00213  1030.33  1080.26  1030.69   980.80  1076.08  1025.36   976.74  1025.06
Mark_15         2460426.44214   0.00447   0.00197   43.37   14.61  0.00025  0.00203  0.00446  0.00197  1028.76  1080.24  1029.29   980.81  1075.12  1025.76   975.84  1025.23
Mark_15         2460426.44236   0.00455   0.00210   80.88   15.51 -0.00432  0.00211  0.00142  0.00204  1029.37  1077.88  1029.86   978.31  1074.58  1023.46   975.06  1023.04
Mark_15         2460426.44293   0.00381   0.00204  -71.01   19.06 -0.00300  0.00206 -0.00234  0.00201  1030.34  1079.14  1031.10   979.71  1076.20  1024.42   976.80  1024.00
Mark_15         2460426.44315   0.00667   0.00207   86.47    9.51 -0.00662  0.00207  0.00082  0.00202  1029.64  1078.27  1030.29   978.87  1074.72  1023.97   975.44  1023.46
Mark_15         2460426.44337   0.01037   0.00224    1.96    6.39  0.01034  0.00224  0.00071  0.00214  1028.10  1079.26  1028.79   979.96  1073.60  1023.80   970.79  1023.60
Mark_15         2460426.44359   0.01043   0.00226  -66.67    6.40 -0.00716  0.00228 -0.00759  0.00224  1029.10  1078.31  1029.91   980.84  1074.62  1023.83   975.03  1023.14
Mark_15         2460426.44381   0.00791   0.00224  -80.09    8.58 -0.00744  0.00225 -0.00268  0.00217  1029.84  1078.19  1030.46   978.82  1075.66  1023.49   976.40  1023.29
Mark_15         2460426.44411   0.00568   0.00213  -78.20   11.88 -0.00521  0.00214 -0.00227  0.00207  1029.96  1079.38  1030.55   979.98  1075.64  1025.23   976.14  1024.76
Mark_16         2460426.42442   0.00605   0.00372  -23.85   23.23  0.00407  0.00384 -0.00447  0.00361  1028.59  1079.91  1029.38   980.52  1074.77  1025.18   975.13  1024.97
Mark_16         2460426.42488   0.03913   0.00374    0.64    2.76  0.03912  0.00374  0.00087  0.00329  1029.24  1079.64  1029.60   980.19  1074.25  1025.08   976.16  1024.74
Mark_16         2460426.42520   0.01221   0.00362    5.81    9.05  0.01196  0.00364  0.00246  0.00331  1029.96  1080.33  1030.43   980.86  1074.37  1025.57   974.59  1025.10
Mark_16         2460426.42551   0.00739   0.00321   -0.89   14.30  0.00739  0.00321 -0.00023  0.00297  1029.07  1082.16  1029.59   982.78  1074.34  1027.28   974.94  1026.91
Mark_16         2460426.42600   0.00498   0.00269    0.24   19.21  0.00498  0.00269  0.00004  0.00248  1029.79  1080.83  1030.45   981.42  1075.10  1026.25   975.62  1025.77
Mark_16         2460426.42646   0.01015   0.00253   -9.13    7.46  0.00964  0.00254 -0.00318  0.00242  1028.61  1080.44  1029.28   980.87  1074.62  1025.65   975.24  1025.11
Mark_16         2460426.42677   0.00853   0.00239  -15.82    8.49  0.00726  0.00242 -0.00447  0.00231  1028.69  1079.58  1029.25   980.11  1074.56  1024.79   975.13  1024.26
Mark_16         2460426.42730   0.01434   0.00263    5.11    5.39  0.01412  0.00264  0.00255  0.00249  1029.47  1080.86  1030.03   981.38  1075.17  1026.25   975.82  1025.76
Mark_17         2460459.37992   0.00266   0.00142  -26.42   18.96  0.00161  0.00145 -0.00212  0.00141  1030.94  1080.92  1031.36   981.45  1076.62  1026.37   977.27  1026.03
Mark_17         2460459.38014   0.00400   0.00143  -21.13   11.25  0.00296  0.00145 -0.00269  0.00141  1030.41  1080.26  1030.78   980.84  1076.22  1025.61   976.74  1025.38
Mark_17         2460459.38036   0.00193   0.00144   11.58   61.44  0.00177  0.00144  0.00076  0.00140  1030.25  1079.87  1030.62   980.47  1076.38  1025.51   977.01  1025.17
Mark_17         2460459.38058   0.01500   0.00143   -1.81    2.76  0.01497  0.00143 -0.00095  0.00141  1030.48  1081.82  1030.78   982.47  1076.49  1027.36   977.07  1027.03
Mark_17         2460459.38080   0.00128   0.00144  -73.36   61.44 -0.00107  0.00145 -0.00070  0.00141  1029.62  1081.23  1030.01   981.82  1075.63  1026.93   976.26  1026.57
Mark_17         2460459.38102   0.00381   0.00141   53.88   11.75 -0.00116  0.00145  0.00363  0.00141  1029.51  1081.07  1029.94   981.62  1076.03  1026.67   976.68  1026.34
Mark_17         2460459.38124   0.00392   0.00141  -38.70   11.38  0.00085  0.00145 -0.00382  0.00141  1029.22  1080.59  1029.60   981.19  1075.55  1026.44   976.14  1026.02
Mark_17         2460459.38146   0.00147   0.00142  -28.09   61.44  0.00082  0.00144 -0.00122  0.00141  1032.05  1082.63  1032.46   983.20  1078.02  1027.64   978.59  1027.44
Mark_17         2460459.38168   0.00132   0.00143    4.87   61.44  0.00130  0.00143  0.00022  0.00140  1032.25  1082.23  1032.63   982.79  1077.56  1027.41   978.25  1027.02
Mark_18         2460426.42836   0.00515   0.00138   10.56    8.09  0.00480  0.00139  0.00186  0.00136  1029.13  1082.90  1029.67   983.51  1075.24  1028.51   975.76  1027.98
Mark_18         2460426.42854   0.00323   0.00137    9.10   13.92  0.00307  0.00138  0.00101  0.00135  1031.96  1083.69  1032.48   984.28  1077.46  1028.95   978.01  1028.45
Mark_18         2460426.42874   0.00436   0.00138   22.59    9.71  0.00308  0.00139  0.00310  0.00137  1029.51  1083.45  1030.13   983.98  1075.31  1028.62   975.93  1028.19
Mark_18         2460426.42892   0.00284   0.00139   22.29   16.74  0.00202  0.00140  0.00199  0.00137  1029.04  1082.93  1029.58   983.56  1074.45  1028.20   974.97  1027.67
Mark_18         2460426.42911   0.00241   0.00140  -12.30   21.33  0.00219  0.00140 -0.00100  0.00138  1031.05  1083.48  1031.66   983.99  1076.78  1028.69   977.35  1028.21
Mark_18         2460426.42929   0.00219   0.00139   -0.52   24.29  0.00219  0.00139 -0.00004  0.00137  1028.97  1083.24  1029.51   983.83  1074.88  1028.52   975.39  1028.08
Mark_18         2460426.42948   0.00074   0.00139    7.62   61.44  0.00071  0.00140  0.00019  0.00136  1030.36  1082.88  1030.91   983.35  1075.62  1028.37   976.24  1027.85
Mark_18         2460426.42966   0.00223   0.00141   74.30   24.14 -0.00191  0.00142  0.00116  0.00139  1030.43  1083.05  1030.93   983.61  1075.96  1028.55   976.60  1028.03
Mark_19         2460426.43072   0.00321   0.00137  -28.50   13.97  0.00175  0.00138 -0.00269  0.00136  1031.38  1081.56  1032.01   982.31  1077.05  1027.15   977.67  1026.69
Mark_19         2460426.43091   0.00288   0.00137   22.64   16.09  0.00203  0.00138  0.00205  0.00135  1031.56  1080.59  1032.12   981.18  1076.87  1025.89   977.42  1025.44
Mark_19         2460426.43111   0.00213   0.00139  -20.93   25.46  0.00158  0.00140 -0.00142  0.00137  1031.53  1080.65  1032.12   981.31  1077.13  1026.27   977.83  1025.79
Mark_19         2460426.43131   0.00144   0.00140   77.12   61.44 -0.00130  0.00140  0.00063  0.00137  1031.87  1082.20  1032.40   982.87  1077.43  1027.29   978.09  1026.82
Mark_19         2460426.43150   0.00442   0.00139   19.13    9.66  0.00347  0.00140  0.00274  0.00137  1033.08  1080.73  1033.56   981.37  1078.55  1026.56   979.20  1026.08
Mark_19         2460426.43170   0.00447   0.00141    7.39    9.73  0.00432  0.00141  0.00114  0.00138  1031.28  1081.45  1031.74   982.03  1076.44  1026.68   977.06  1026.25
Mark_19         2460426.43190   0.00405   0.00138   12.49   10.57  0.00367  0.00138  0.00171  0.00136  1030.53  1081.74  1031.16   982.36  1076.29  1027.28   976.88  1026.85
Mark_19         2460426.43209   0.00358   0.00136   26.30   12.13  0.00217  0.00138  0.00284  0.00135  1032.15  1080.51  1032.78   981.13  1078.21  1025.97   978.81  1025.44
Mark_20         2460459.38328   0.00310   0.00169   10.76   19.52  0.00289  0.00170  0.00114  0.00165  1032.30  1083.95  1032.69   984.45  1078.53  1029.45   979.21  1029.15
Mark_20         2460459.38351   0.00441   0.00169  -19.08   12.21  0.00347  0.00170 -0.00272  0.00166  1032.60  1083.35  1032.93   984.00  1078.54  1029.13   979.20  1028.86
Mark_20         2460459.38374   0.00251   0.00169    2.55   26.91  0.00250  0.00169  0.00022  0.00164  1031.67  1083.53  1032.08   984.18  1077.79  1029.04   978.36  1028.73
Mark_20         2460459.38397   0.00106   0.00169   14.20   61.44  0.00093  0.00170  0.00050  0.00166  1033.03  1083.46  1033.46   984.00  1079.03  1028.88   979.69  1028.57
Mark_20         2460459.38420   0.00358   0.00169    0.19   16.01  0.00358  0.00169  0.00002  0.00165  1032.87  1084.19  1033.28   984.79  1078.93  1029.77   979.56  1029.40
Mark_20         2460459.38443   0.00067   0.00166   46.47   61.44 -0.00003  0.00171  0.00067  0.00166  1032.15  1083.80  1032.52   984.43  1078.48  1029.25   979.10  1028.96
Mark_20         2460459.38466   0.00159   0.00167  -25.28   61.44  0.00101  0.00170 -0.00123  0.00165  1032.00  1083.83  1032.44   984.45  1078.16  1029.49   978.78  1029.18
Mark_20         2460459.38503   0.00117   0.00167  -26.23   61.44  0.00071  0.00170 -0.00093  0.00165  1032.17  1084.71  1032.53   985.34  1077.88  1030.18   978.49  1029.86
Mark_21         2460460.41800   0.00127   0.00134   63.01   61.44 -0.00075  0.00137  0.00103  0.00133  1027.54  1080.71  1027.89   981.16  1075.79  1026.24   976.38  1025.96
Mark_21         2460460.41815   0.00277   0.00135  -21.90   16.68  0.00200  0.00136 -0.00191  0.00133  1026.99  1081.30  1027.34   981.90  1075.01  1026.38   975.59  1026.09
Mark_21         2460460.41838   0.00188   0.00131   46.49   28.35 -0.00010  0.00134  0.00188  0.00131  1029.64  1080.80  1030.00   981.20  1077.47  1025.92   978.04  1025.65
Mark_21         2460460.41854   0.00133   0.00134  -15.30   61.44  0.00114  0.00135 -0.00068  0.00131  1027.74  1080.71  1028.14   981.06  1075.94  1025.79   976.52  1025.48
